id,name,status,score,display_name,formatted_address,city,region,lat,lng,place_id,types,error,generated_update
af7bb4ed-fff5-4e06-b5da-fc329d82d1fe,Wonchi Crater Lake Wellness Lodge,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_unit"": ""1/d/{project}"",
          ""service"": ""places.googleapis.com"",
          ""consumer"": ""projects/37282676545"",
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_location"": ""global""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
afca8363-2f78-4c8e-91cf-afe3abfab5bb,Haile Grand Addis Ababa Luxury Suites,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
affd4889-de6c-4dd1-aa73-05087cb2537f,Ethio-American Doctors Hospital Complex,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_unit"": ""1/d/{project}"",
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b03d1698-6c76-41fa-a74d-29805896d22f,Wolisso Hot Springs Waterfall Streams,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_unit"": ""1/d/{project}"",
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b044136b-5159-4c41-8d0f-f205bafc2af9,Bole Fawkner / City Tennis & Sports Clubs,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b0593f5d-c975-467a-8583-b01faf1afd22,Marriott Executive Apartments Business Hub,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""service"": ""places.googleapis.com""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b14ecf8a-6df7-4193-85e5-28ced46f78aa,Raya Azebo Commercial Agro-Farms,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b1693eaa-a9a5-4e24-8d9b-f6cbf55415ad,Kera Leather Market Zone,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_unit"": ""1/d/{project}"",
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b1a65bc3-e022-4324-aca5-cb2fd04db0c9,Sidama Yirgalem Coffee Estates & Tasting Circuit,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""service"": ""places.googleapis.com"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit_value"": ""100"",
          ""quota_location"": ""global"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b23868c7-7502-47f0-b40e-465c1581a15d,Wondo Genet Natural Thermal Spa,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b2389ebb-016a-4235-9ea5-93a8fee8b962,United Nations Conference Centre (UNCC-ECA),error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""service"": ""places.googleapis.com"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b23d5681-12bb-488c-b0ba-9dc07402bb6f,Intercontinental Addis Business Center,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""consumer"": ""projects/37282676545""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b2719832-bb7c-4ad6-924d-2fd7cd4783aa,Mount Menagesha Peak Hike,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b2cc4241-dbb0-4484-a7f0-0081725bec7b,Wolayta Cultural Village Centers,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""consumer"": ""projects/37282676545""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b474cb05-04e1-4512-bd7b-3383bafff91d,Mount Karayu Lava Tube Caving,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b4a07b20-3354-418a-a80b-17a2ac4d0189,Ethnological Museum at Addis Ababa University,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""consumer"": ""projects/37282676545"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b587b09e-5cf7-46bb-ab15-2883d5dbb624,Assosa Urban Center,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b591f80f-e757-4848-b688-e50b97007931,Sheraton Addis Resort Grounds & Boardwalks,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""service"": ""places.googleapis.com"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""consumer"": ""projects/37282676545"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_unit"": ""1/d/{project}""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b59727e4-d721-47d4-b534-ffdc553357e5,Debre Zeit Agricultural Research Center,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""service"": ""places.googleapis.com"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""consumer"": ""projects/37282676545"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_unit"": ""1/d/{project}""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b6046336-8442-4977-850f-14dfd8c9d66f,Friendship Park Phase I & II,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b66b300d-f7f3-4aea-aece-a0c1a5518667,Kafa Coffee Biosphere Reserve Research Station,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""service"": ""places.googleapis.com"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""consumer"": ""projects/37282676545"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_unit"": ""1/d/{project}""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b697b80e-b8f3-4880-92a9-8b2279b70a5a,Weyto Crafts & Reed Boat Community,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b6d0822a-e078-4fe7-a40f-d464fda30f7e,Gorgora Eco-Resort Villa Suites,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b6d115e1-9702-4726-a874-591db2868a7a,Tulu Moye Geothermal Thermal Wells,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
b7859b5c-c334-446f-bb0c-32d5b320250c,Sheka Rainforest Honey Outlets,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
